post_id,post_date,platform,hashtag,content_type,region,views,likes,shares,comments,engagement_level,year,month,engagement_score,engagement_growth,revival_label,cluster
Post_381,2022-06-23,TikTok,#gaming,Tweet,India,1572385,2798,3479,39467,Low,2022,6,1618129,-0.4887869071640898,0,1
Post_435,2022-06-24,Instagram,#gaming,Video,Germany,1646518,98332,62494,12314,High,2022,6,1819658,0.1245444584455257,0,1
Post_502,2022-06-26,Twitter,#gaming,Live Stream,Canada,4906236,318280,73843,42534,Low,2022,6,5340893,1.9351081357046211,1,0
Post_1109,2022-06-18,Instagram,#gaming,Post,Canada,4284095,435610,44348,35611,High,2022,6,4799664,-0.1013367989210792,0,0
Post_1209,2022-06-08,Instagram,#gaming,Tweet,India,3589308,407373,70852,20849,High,2022,6,4088382,-0.1481941235886512,0,0
Post_1825,2022-06-01,YouTube,#gaming,Reel,Australia,4970299,427690,66709,10014,High,2022,6,5474712,0.3390901339454091,0,0
Post_2117,2022-06-05,Twitter,#gaming,Video,Germany,3252632,398969,85010,22720,Low,2022,6,3759331,-0.3133280800889617,0,0
Post_2137,2022-06-11,Instagram,#gaming,Reel,Australia,3894059,344593,93343,21314,Medium,2022,6,4353309,0.1580009847496801,0,0
Post_2492,2022-06-22,Instagram,#gaming,Reel,USA,1976709,80323,48505,43372,Medium,2022,6,2148909,-0.5063734276615788,0,1
Post_2611,2022-06-18,Twitter,#gaming,Tweet,Australia,4059731,426920,24990,34937,High,2022,6,4546578,1.1157610675929042,0,0
Post_3004,2022-06-03,Twitter,#gaming,Reel,Japan,1173472,370672,58476,17196,Medium,2022,6,1619816,-0.6437285360550287,0,1
Post_4421,2022-06-28,TikTok,#gaming,Reel,Australia,1595215,423374,28961,38085,Medium,2022,6,2085635,0.2875752554611142,0,1
Post_4782,2022-06-10,Instagram,#gaming,Live Stream,Brazil,2931391,338512,25132,35276,High,2022,6,3330311,0.5967851517643308,0,1
Post_4793,2022-06-02,Twitter,#gaming,Post,USA,3953080,17672,29206,24535,Low,2022,6,4024493,0.2084435958083195,0,0
Post_4907,2022-06-02,Instagram,#gaming,Reel,USA,2471218,434763,52776,45150,Medium,2022,6,3003907,-0.2535936824837315,0,1
Post_33,2022-07-08,YouTube,#gaming,Live Stream,USA,4977438,8731,4500,46045,Low,2022,7,5036714,0.6767210169955329,0,0
Post_161,2022-07-26,Twitter,#gaming,Tweet,India,400424,56569,59897,49341,Medium,2022,7,566231,-0.8875792828419482,0,1
Post_371,2022-07-16,Instagram,#gaming,Video,India,4659521,103924,29063,38288,Medium,2022,7,4830796,7.531493330460536,1,0
Post_825,2022-07-04,Instagram,#gaming,Reel,Japan,102983,341704,82374,8883,Low,2022,7,535944,-0.8890567931247769,0,1
Post_2523,2022-07-01,YouTube,#gaming,Reel,Canada,842705,231984,87290,43282,Low,2022,7,1205261,1.2488562237845744,0,1
Post_2695,2022-07-24,Instagram,#gaming,Video,Australia,3576712,403450,97590,31542,Medium,2022,7,4109294,2.4094640082106697,1,0
Post_3048,2022-07-16,YouTube,#gaming,Tweet,UK,2738867,453411,27052,32698,Low,2022,7,3252028,-0.2086163705979664,0,1
Post_3387,2022-07-08,YouTube,#gaming,Post,India,4927642,277064,78365,31902,Medium,2022,7,5314973,0.6343564692554922,0,0
Post_3431,2022-07-03,Instagram,#gaming,Reel,Australia,513332,455793,97926,29388,Medium,2022,7,1096439,-0.7937075127192555,0,1
Post_3512,2022-07-30,Instagram,#gaming,Reel,Japan,2956646,230844,11370,12565,High,2022,7,3211425,1.9289591121804317,1,1
Post_3600,2022-07-13,TikTok,#gaming,Reel,Australia,3284516,89109,91336,31184,Medium,2022,7,3496145,0.0886584615863674,0,1
Post_4250,2022-07-15,YouTube,#gaming,Shorts,Japan,3283134,41122,8713,37710,Medium,2022,7,3370679,-0.0358869554895463,0,1
Post_4367,2022-07-17,Instagram,#gaming,Live Stream,Germany,1815108,311741,16886,34948,Medium,2022,7,2178683,-0.3536367598338494,0,1
Post_4485,2022-07-04,Twitter,#gaming,Video,Australia,2077958,258542,74670,39468,Medium,2022,7,2450638,0.1248254105806121,0,1
Post_4723,2022-07-31,Twitter,#gaming,Shorts,Germany,3399161,424575,33841,15840,Low,2022,7,3873417,0.5805749359962589,0,0
Post_4832,2022-07-27,TikTok,#gaming,Video,Japan,3701648,432741,44948,33558,Low,2022,7,4212895,0.0876430293975578,0,0
Post_83,2022-08-09,Instagram,#gaming,Live Stream,Japan,4637078,219517,5831,32657,Low,2022,8,4895083,0.16192855506724,0,0
Post_215,2022-08-03,Twitter,#gaming,Tweet,Japan,1516746,272088,48475,36816,Medium,2022,8,1874125,-0.6171413232421187,0,1
Post_724,2022-08-25,TikTok,#gaming,Shorts,UK,3637344,343962,71061,2143,High,2022,8,4054510,1.1634149269659173,0,0
Post_732,2022-08-16,YouTube,#gaming,Tweet,UK,3872317,6905,94412,37159,High,2022,8,4010793,-0.0107823140157503,0,0
Post_789,2022-08-09,YouTube,#gaming,Live Stream,USA,4784336,150954,95314,41213,Medium,2022,8,5071817,0.2645421990115171,0,0
Post_817,2022-08-09,Instagram,#gaming,Reel,India,591094,112899,37633,24431,High,2022,8,766057,-0.8489580755772537,0,1
Post_845,2022-08-28,Instagram,#gaming,Tweet,Japan,3481771,299306,45796,27535,Low,2022,8,3854408,4.031489823864281,1,0
Post_1243,2022-08-30,TikTok,#gaming,Post,India,690673,437322,28171,24122,Medium,2022,8,1180288,-0.6937822877079955,0,1
Post_1304,2022-08-28,Twitter,#gaming,Tweet,UK,961783,142483,59165,21732,Medium,2022,8,1185163,0.0041303478473051,0,1
Post_1382,2022-08-29,YouTube,#gaming,Shorts,USA,1871397,491635,26412,40281,High,2022,8,2429725,1.0501188444121188,0,1
Post_1451,2022-08-12,TikTok,#gaming,Shorts,UK,1245862,162049,83886,27223,Low,2022,8,1519020,-0.3748181378551071,0,1
Post_1504,2022-08-23,Twitter,#gaming,Shorts,USA,829927,186967,80175,49580,High,2022,8,1146649,-0.2451389711787863,0,1
Post_1569,2022-08-07,TikTok,#gaming,Reel,Canada,3317315,70605,61789,43169,Low,2022,8,3492878,2.0461614670226025,1,1
Post_1715,2022-08-05,TikTok,#gaming,Shorts,Japan,2527623,148521,43818,33457,Low,2022,8,2753419,-0.2117047890020779,0,1
Post_2040,2022-08-20,TikTok,#gaming,Live Stream,India,633729,102671,36502,33365,High,2022,8,806267,-0.7071760600184716,0,1
Post_2108,2022-08-29,YouTube,#gaming,Shorts,Japan,3498297,280997,67445,41756,Low,2022,8,3888495,3.822837844039258,1,0
Post_2149,2022-08-17,Instagram,#gaming,Tweet,Australia,1187542,417824,3004,33799,Low,2022,8,1642169,-0.5776851969720933,0,1
Post_2204,2022-08-03,TikTok,#gaming,Live Stream,India,2443283,82547,85481,19090,Low,2022,8,2630401,0.6017845909891126,0,1
Post_2352,2022-08-11,TikTok,#gaming,Post,India,296788,433928,54838,18371,Low,2022,8,803925,-0.6943716946579628,0,1
Post_2408,2022-08-05,YouTube,#gaming,Reel,Canada,1234193,366180,76467,46591,Low,2022,8,1723431,1.143770874148708,0,1
Post_2496,2022-08-31,Twitter,#gaming,Reel,Japan,1415487,399428,8466,3334,High,2022,8,1826715,0.0599292922083913,0,1
Post_2634,2022-08-10,Instagram,#gaming,Video,Canada,4828592,471991,21120,11961,High,2022,8,5333664,1.9198117933010896,1,0
Post_3037,2022-08-15,Twitter,#gaming,Shorts,USA,2428330,361844,85813,1552,High,2022,8,2877539,-0.4604948868170173,0,1
Post_3050,2022-08-25,TikTok,#gaming,Reel,UK,4427514,209500,54813,398,Medium,2022,8,4692225,0.6306381946517492,0,0
Post_3106,2022-08-26,Twitter,#gaming,Post,Japan,2696076,362958,35443,119,Low,2022,8,3094596,-0.3404843118136917,0,1
Post_3191,2022-08-04,Instagram,#gaming,Live Stream,USA,2605580,295265,43546,18596,High,2022,8,2962987,-0.0425286531747601,0,1
Post_3304,2022-08-04,YouTube,#gaming,Reel,Australia,3697282,441786,26015,42533,Medium,2022,8,4207616,0.4200588797723379,0,0
Post_3759,2022-08-08,Twitter,#gaming,Live Stream,Germany,4772651,96271,28894,22623,Medium,2022,8,4920439,0.1694125604617911,0,0
Post_3772,2022-08-16,TikTok,#gaming,Reel,Japan,4955899,128909,63956,24994,High,2022,8,5173758,0.0514830079186023,0,0
Post_4403,2022-08-21,Twitter,#gaming,Live Stream,India,4775115,173834,81079,11190,Low,2022,8,5041218,-0.0256177424610891,0,0
Post_4592,2022-08-12,Twitter,#gaming,Reel,Australia,4839425,16246,88253,3964,Low,2022,8,4947888,-0.0185133830752806,0,0
Post_39,2022-09-28,TikTok,#gaming,Shorts,USA,4499253,469481,89583,41549,High,2022,9,5099866,0.0307157316414599,0,0
Post_203,2022-09-20,YouTube,#gaming,Live Stream,Australia,810296,77866,87591,41350,High,2022,9,1017103,-0.800562799100996,0,1
Post_594,2022-09-09,YouTube,#gaming,Tweet,Japan,3764424,163362,93921,36293,Medium,2022,9,4058000,2.9897630820084102,1,0
Post_710,2022-09-20,Instagram,#gaming,Shorts,UK,3300636,334680,8400,33207,High,2022,9,3676923,-0.093907589945786,0,1
Post_860,2022-09-07,Twitter,#gaming,Reel,India,1929226,300187,53229,25999,High,2022,9,2308641,-0.3721269115507721,0,1
Post_950,2022-09-30,TikTok,#gaming,Reel,Brazil,1498964,362284,38536,9519,Medium,2022,9,1909303,-0.1729753564976105,0,1
Post_995,2022-09-21,TikTok,#gaming,Reel,Germany,683790,215503,17809,14778,High,2022,9,931880,-0.5119266035825639,0,1
Post_1047,2022-09-01,Twitter,#gaming,Live Stream,Australia,1477708,265660,97515,21963,Medium,2022,9,1862846,0.999019187019788,0,1
Post_1194,2022-09-30,Twitter,#gaming,Post,India,950724,371343,52165,30174,Medium,2022,9,1404406,-0.2460965640745397,0,1
Post_1409,2022-09-04,TikTok,#gaming,Reel,Brazil,4482940,45442,17114,47200,High,2022,9,4592696,2.270205339481603,1,0
Post_1545,2022-09-25,YouTube,#gaming,Shorts,USA,4910553,499704,34160,9319,Low,2022,9,5453736,0.1874802947985234,0,0
Post_1562,2022-09-30,Twitter,#gaming,Tweet,India,1301521,96995,8034,37607,Medium,2022,9,1444157,-0.735198586803615,0,1
Post_1734,2022-09-27,YouTube,#gaming,Shorts,India,2598420,304484,19829,19545,Low,2022,9,2942278,1.0373671283662371,0,1
Post_2157,2022-09-13,YouTube,#gaming,Video,USA,3200398,275571,97019,15736,Low,2022,9,3588724,0.2197093544525703,0,1
Post_2452,2022-09-09,Instagram,#gaming,Shorts,UK,4356392,411938,75228,24469,Low,2022,9,4868027,0.3564785143688955,0,0
Post_2526,2022-09-03,TikTok,#gaming,Tweet,Canada,2248921,5928,68590,38086,High,2022,9,2361525,-0.5148907349938692,0,1
Post_2643,2022-09-24,Twitter,#gaming,Reel,India,2543309,40011,54069,9368,Medium,2022,9,2646757,0.1207829686325574,0,1
Post_3560,2022-09-10,TikTok,#gaming,Post,UK,4296893,204286,5334,31543,Low,2022,9,4538056,0.7145722104447065,0,0
Post_3977,2022-09-15,Twitter,#gaming,Tweet,Australia,4518205,36025,67055,4213,Medium,2022,9,4625498,0.0192686031199262,0,0
Post_4331,2022-09-16,YouTube,#gaming,Shorts,Germany,4730234,137638,45719,35610,High,2022,9,4949201,0.0699823024461365,0,0
Post_4901,2022-09-25,TikTok,#gaming,Reel,India,2475611,243377,66500,16986,Low,2022,9,2802474,-0.4337522359669773,0,1
Post_294,2022-10-01,TikTok,#gaming,Shorts,Germany,3949831,495150,7915,2858,High,2022,10,4455754,0.5899358923579665,0,0
Post_447,2022-10-31,Instagram,#gaming,Live Stream,India,3335657,417475,40236,4254,Low,2022,10,3797622,-0.147703845409778,0,0
Post_509,2022-10-30,YouTube,#gaming,Shorts,Brazil,1020876,129614,63924,20813,High,2022,10,1235227,-0.6747367168191042,0,1
Post_574,2022-10-10,YouTube,#gaming,Video,Canada,3620989,185166,73884,46247,Low,2022,10,3926286,2.178594703645565,1,0
Post_650,2022-10-10,Instagram,#gaming,Shorts,Brazil,2941067,289340,10029,28904,Medium,2022,10,3269340,-0.1673199558055628,0,1
Post_1051,2022-10-19,Twitter,#gaming,Shorts,India,655507,247570,68972,23701,Medium,2022,10,995750,-0.6954278233527256,0,1
Post_1554,2022-10-01,YouTube,#gaming,Video,India,4334449,298421,27429,47285,Medium,2022,10,4707584,3.7276766256590506,1,0
Post_1577,2022-10-09,Twitter,#gaming,Post,USA,1942883,174956,57853,15443,Low,2022,10,2191135,-0.534552118453967,0,1
Post_2750,2022-10-04,Instagram,#gaming,Shorts,Australia,2612014,187743,54867,13925,Medium,2022,10,2868549,0.3091612337897937,0,1
Post_2997,2022-10-12,TikTok,#gaming,Video,Brazil,3279951,235134,43167,5780,High,2022,10,3564032,0.2424511486469291,0,1
Post_3083,2022-10-26,YouTube,#gaming,Post,India,704858,426448,3515,6655,High,2022,10,1141476,-0.6797234143801179,0,1
Post_3160,2022-10-12,YouTube,#gaming,Reel,Brazil,1987787,41192,4687,26107,Low,2022,10,2059773,0.804482091607708,0,1
Post_4409,2022-10-20,Twitter,#gaming,Post,Australia,1282138,326018,62192,21252,Low,2022,10,1691600,-0.178744453879141,0,1
Post_4418,2022-10-15,Instagram,#gaming,Video,India,2257240,452058,18608,10444,Low,2022,10,2738350,0.6187928588318752,0,1
Post_4480,2022-10-23,Instagram,#gaming,Post,Japan,2825457,210288,13695,5774,Medium,2022,10,3055214,0.1157134770938703,0,1
Post_4564,2022-10-21,TikTok,#gaming,Live Stream,UK,2156983,283478,46690,49938,Low,2022,10,2537089,-0.1695871385768722,0,1
Post_4603,2022-10-11,Twitter,#gaming,Tweet,India,3777754,202276,35884,41913,High,2022,10,4057827,0.5994027012848189,0,0
Post_184,2022-11-27,Instagram,#gaming,Shorts,Germany,4684548,122401,82864,42106,Low,2022,11,4931919,0.2154088875646991,0,0
Post_1063,2022-11-12,YouTube,#gaming,Video,Brazil,1775441,300600,92494,29780,Low,2022,11,2198315,-0.5542678215112616,0,1
Post_1081,2022-11-07,TikTok,#gaming,Shorts,Brazil,2056554,5852,96016,26074,High,2022,11,2184496,-0.0062861782774533,0,1
Post_1384,2022-11-01,Instagram,#gaming,Tweet,Brazil,3717231,417599,10888,30642,Low,2022,11,4176360,0.9118185613523668,0,0
Post_1436,2022-11-24,TikTok,#gaming,Reel,Australia,2263835,253167,92950,2373,High,2022,11,2612325,-0.374497169784214,0,1
Post_1534,2022-11-06,Instagram,#gaming,Video,Germany,2048086,191738,99853,42598,Low,2022,11,2382275,-0.0880633152459973,0,1
Post_1800,2022-11-27,Twitter,#gaming,Reel,India,180669,7280,64009,29302,Low,2022,11,281260,-0.8819363843385,0,1
Post_2240,2022-11-09,TikTok,#gaming,Post,Australia,1669794,228462,53780,38340,Medium,2022,11,1990376,6.076640830548247,1,1
Post_2463,2022-11-19,TikTok,#gaming,Live Stream,Germany,4589879,316201,78508,13106,Low,2022,11,4997694,1.5109295932024902,1,0
Post_2529,2022-11-29,Twitter,#gaming,Post,Brazil,1619478,202449,22506,49206,Low,2022,11,1893639,-0.6210974501440064,0,1
Post_2897,2022-11-22,TikTok,#gaming,Shorts,Germany,4925713,126438,93149,26192,Medium,2022,11,5171492,1.7309809314235711,1,0
Post_2962,2022-11-17,Twitter,#gaming,Post,Canada,435189,338107,45878,11224,Low,2022,11,830398,-0.8394277705544164,0,1
Post_3366,2022-11-28,TikTok,#gaming,Reel,India,1606741,308802,18650,24236,High,2022,11,1958429,1.358422106026267,0,1
Post_3800,2022-11-09,YouTube,#gaming,Shorts,Brazil,1632604,444651,70531,24516,Low,2022,11,2172302,0.1092064098315537,0,1
Post_4020,2022-11-01,Twitter,#gaming,Reel,Canada,3047152,462966,98217,28891,High,2022,11,3637226,0.6743647982646981,0,1
Post_4093,2022-11-27,YouTube,#gaming,Video,India,563236,178212,62933,8833,Medium,2022,11,813214,-0.7764191721933144,0,1
Post_4257,2022-11-10,TikTok,#gaming,Tweet,Germany,4497476,329836,14346,34972,Low,2022,11,4876630,4.9967364064071695,1,0
Post_4264,2022-11-13,TikTok,#gaming,Live Stream,Canada,233459,290078,20796,13785,Low,2022,11,558118,-0.8855525229513004,0,1
Post_4457,2022-11-06,Instagram,#gaming,Post,Japan,3111832,171402,51391,12925,Medium,2022,11,3347550,4.99792516994614,1,1
Post_4541,2022-11-11,Instagram,#gaming,Tweet,Brazil,4635805,171261,93859,29778,Low,2022,11,4930703,0.4729288584188436,0,0
Post_4570,2022-11-05,TikTok,#gaming,Video,UK,3978999,19200,44821,24372,Medium,2022,11,4067392,-0.1750888260761194,0,0
Post_87,2022-12-28,Twitter,#gaming,Post,India,1908555,194688,34182,3500,High,2022,12,2140925,-0.473636915251837,0,1
Post_159,2022-12-02,TikTok,#gaming,Post,India,1246500,471547,15048,40514,High,2022,12,1773609,-0.1715688312294919,0,1
Post_187,2022-12-19,Twitter,#gaming,Video,Australia,688077,243607,79071,12078,High,2022,12,1022833,-0.4233041217088997,0,1
Post_377,2022-12-29,TikTok,#gaming,Tweet,Germany,2210593,351628,3482,3706,High,2022,12,2569409,1.5120513319378626,1,1
Post_1027,2022-12-22,TikTok,#gaming,Video,Brazil,2260892,110179,66087,49262,High,2022,12,2486420,-0.0322988671714,0,1
Post_2428,2022-12-10,YouTube,#gaming,Tweet,Canada,4294256,475876,28764,40435,Low,2022,12,4839331,0.9463047272785772,0,0
Post_2434,2022-12-22,Twitter,#gaming,Video,Australia,584615,150064,84725,17775,Medium,2022,12,837179,-0.8270052203496723,0,1
Post_2575,2022-12-11,YouTube,#gaming,Reel,Germany,1186234,144971,1008,34541,Medium,2022,12,1366754,0.6325708122157865,0,1
Post_2595,2022-12-15,TikTok,#gaming,Reel,UK,4254334,441095,11321,4039,High,2022,12,4710789,2.446698528045281,1,0
Post_3143,2022-12-29,TikTok,#gaming,Reel,Canada,2836188,36484,53999,3938,Low,2022,12,2930609,-0.3778942338533948,0,1
Post_3468,2022-12-01,YouTube,#gaming,Reel,USA,3445802,140342,85613,45114,Low,2022,12,3716871,0.2682930407980048,0,1
Post_3784,2022-12-23,Twitter,#gaming,Video,USA,4988828,277908,26528,34206,Low,2022,12,5327470,0.4333211994712758,0,0
Post_4166,2022-12-08,Instagram,#gaming,Reel,India,1067477,59345,84587,49878,High,2022,12,1261287,-0.7632484087193359,0,1
Post_4181,2022-12-17,YouTube,#gaming,Post,Canada,1476003,453792,99466,29613,High,2022,12,2058874,0.6323596453463802,0,1
Post_4312,2022-12-06,TikTok,#gaming,Reel,Japan,4115760,324790,37978,36114,Medium,2022,12,4514642,1.192772360037574,0,0
Post_4337,2022-12-28,TikTok,#gaming,Shorts,India,2897766,200954,87327,8808,Medium,2022,12,3194855,-0.2923348074996865,0,1
Post_4411,2022-12-08,Instagram,#gaming,Reel,Germany,467214,397417,72166,13251,Low,2022,12,950048,-0.7026318878321551,0,1
Post_4436,2022-12-25,TikTok,#gaming,Post,USA,1912258,227267,59710,19661,Medium,2022,12,2218896,1.335561992657213,0,1
Post_4453,2022-12-17,TikTok,#gaming,Tweet,Australia,2506710,320606,1565,39465,Low,2022,12,2868346,0.2926905992890158,0,1
Post_4514,2022-12-15,Twitter,#gaming,Reel,Canada,1139637,354344,53748,37406,Low,2022,12,1585135,-0.4473696687917008,0,1
Post_4525,2022-12-26,YouTube,#gaming,Shorts,Japan,4618258,336390,38124,1639,High,2022,12,4994411,2.1507795865967254,1,0
Post_4589,2022-12-25,Instagram,#gaming,Reel,USA,27994,441518,38281,10867,High,2022,12,518660,-0.8961519186146274,0,1
Post_4777,2022-12-09,YouTube,#gaming,Video,Canada,619225,412705,58028,15962,Medium,2022,12,1105920,1.132263910847183,0,1
Post_4921,2022-12-23,TikTok,#gaming,Reel,Brazil,213398,45114,52963,27051,High,2022,12,338526,-0.693896484375,0,1
Post_4985,2022-12-05,TikTok,#gaming,Reel,USA,3781363,74717,184,38904,Medium,2022,12,3895168,10.506259489669922,1,0
Post_10,2023-01-01,TikTok,#gaming,Shorts,India,3898384,8634,69378,42700,Low,2023,1,4019096,0.0318158292530643,0,0
Post_163,2023-01-26,TikTok,#gaming,Video,Germany,102418,107650,94514,26548,Medium,2023,1,331130,-0.917610825917072,0,2
Post_517,2023-01-05,YouTube,#gaming,Tweet,India,1437913,199931,59221,837,Low,2023,1,1697902,4.127599432247154,1,2
Post_1460,2023-01-18,TikTok,#gaming,Video,Japan,3067711,211685,55025,91,High,2023,1,3334512,0.9639013323501592,0,2
Post_2061,2023-01-24,Twitter,#gaming,Live Stream,Canada,3707314,424026,93907,46065,Medium,2023,1,4271312,0.2809406593828423,0,0
Post_2093,2023-01-01,Instagram,#gaming,Tweet,USA,2430472,83691,70843,41634,Medium,2023,1,2626640,-0.3850507759676652,0,2
Post_2328,2023-01-03,YouTube,#gaming,Shorts,India,3371209,159590,1231,32209,High,2023,1,3564239,0.3569575579447508,0,2
Post_2625,2023-01-27,YouTube,#gaming,Shorts,UK,2035800,330602,78450,32908,Medium,2023,1,2477760,-0.3048277626724807,0,2
Post_2781,2023-01-03,YouTube,#gaming,Post,Germany,3895699,248131,52488,39519,Low,2023,1,4235837,0.7095428935812993,0,0
Post_3016,2023-01-31,TikTok,#gaming,Live Stream,UK,3808549,100605,35524,44184,Low,2023,1,3988862,-0.0583060679624829,0,0
Post_3112,2023-01-19,YouTube,#gaming,Tweet,Brazil,120859,67805,15753,43999,High,2023,1,248416,-0.9377225885478114,0,2
Post_3162,2023-01-12,TikTok,#gaming,Live Stream,Brazil,496567,260126,47936,7127,High,2023,1,811756,2.2677283266778305,1,2
Post_3729,2023-01-18,Twitter,#gaming,Shorts,Canada,180512,402033,81295,28799,Low,2023,1,692639,-0.1467399070656699,0,2
Post_4293,2023-01-29,TikTok,#gaming,Post,Australia,2829163,17805,57264,24917,Low,2023,1,2929149,3.2289692032934907,1,2
Post_444,2023-02-04,Twitter,#gaming,Live Stream,Australia,3944256,25952,33400,41935,High,2023,2,4045543,0.3811325405433454,0,0
Post_675,2023-02-04,Twitter,#gaming,Reel,Brazil,3430962,46681,59761,36221,High,2023,2,3573625,-0.1166513370393047,0,0
Post_750,2023-02-18,Twitter,#gaming,Post,India,3575067,404847,77440,9922,Low,2023,2,4067276,0.1381373255447899,0,0
Post_882,2023-02-28,Twitter,#gaming,Tweet,UK,3481822,80175,68325,41815,Low,2023,2,3672137,-0.0971507711795314,0,0
Post_1065,2023-02-20,Instagram,#gaming,Reel,India,3147828,488798,11213,28108,Low,2023,2,3675947,0.001037542989273,0,0
Post_1244,2023-02-19,YouTube,#gaming,Tweet,Australia,3569008,137418,23331,49305,Medium,2023,2,3779062,0.0280512749503734,0,0
Post_1521,2023-02-26,Instagram,#gaming,Shorts,India,3433826,11737,47228,22379,Medium,2023,2,3515170,-0.0698300266044854,0,2
Post_1537,2023-02-19,Instagram,#gaming,Reel,USA,991012,355863,94626,26180,High,2023,2,1467681,-0.5824722559648609,0,2
Post_1780,2023-02-04,TikTok,#gaming,Shorts,India,1753799,100757,89855,19963,Medium,2023,2,1964374,0.3384202697997724,0,2
